시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
안양시,석수현대아파트,Seoksu Hyundai Apartment,208000070,9068,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4158667000,126.9074833000
안양시,석수현대아파트,Seoksu Hyundai Apartment ,208000091,9077,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4175500000,126.9086167000
안양시,성결대학,Sungkyul University,208000172,9178,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3823000000,126.9306333000
안양시,성결대학,Sungkyul University,208000055,9174,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3822333000,126.9297500000
안양시,성결대학.안양아트센터.명학역,"Sungkyul University, Anyang Arts Center/ Myeonghak Station",208000004,9190,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3844167000,126.9336500000
안양시,성결대학.안양아트센터.명학역,"Sungkyul University, Anyang Arts Center/ Myeonghak Station",208000281,9257,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3850167000,126.9326833000
안양시,성결대학.안양아트센터.명학역,"Sungkyul University, Anyang Arts Center/ Myeonghak Station",208000085,9189,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3843333000,126.9332333000
안양시,성원상떼빌,Sungwon Santevill Apartment,208000329,9293,노변정류장,경기도 안양시,,37.3944667000,126.9187000000
안양시,성원상떼빌,Sungwon Santevill Apartment,208000330,9294,노변정류장,경기도 안양시,,37.3946333000,126.9186667000
안양시,성원상떼빌1차,Sungwon Santevill Apartment 1-cha,208000302,9270,노변정류장,경기도 안양시,,37.3946833000,126.9171500000
안양시,성원상떼빌1차,Sungwon Santevill Apartment 1-cha,208000303,9271,노변정류장,경기도 안양시,,37.3944000000,126.9169000000
안양시,성원아파트,Sungwon Apartment,208000188,9126,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3959667000,126.9154167000
안양시,성원아파트,Sungwon Apartment,209000056,10130,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3897500000,126.9637000000
안양시,성원아파트,Sungwon Apartment,208000183,9125,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3961167000,126.9152000000
안양시,성원아파트3동,Sungwon Apartment (3),208000230,9216,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3950667000,126.9138167000
안양시,성원아파트입구,Sungwon Apartment,209000356,10320,노변정류장,경기도 안양시,,37.4059167000,126.9527000000
안양시,성원아파트입구,Sungwon Apartment,209000358,10322,노변정류장,경기도 안양시,,37.4037500000,126.9544333000
안양시,세경아파트후문,Segyeong Apartment Back Gate,209000352,10316,노변정류장,경기도 안양시,,37.3958500000,126.9536000000
안양시,소곡마을.신성중학교,"Sogok Maeul, Shinsung Middle School ",208000328,9292,노변정류장,경기도 안양시,,37.3871833000,126.9236833000
안양시,소곡마트,Sogok Mart,208000327,9291,노변정류장,경기도 안양시,,37.3882500000,126.9238167000
안양시,소방서,Fire Station ,208000324,9288,노변정류장,경기도 안양시,,37.3906167000,126.9251333000
안양시,소방서,Fire Station ,208000178,9156,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3901500000,126.9252500000
안양시,수안재,Saem Hospital,208000173,9173,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3828167000,126.9289667000
안양시,수촌마을,Suchonmaeul,209000359,10323,노변정류장,경기도 안양시,,37.4038000000,126.9565500000
안양시,수촌마을,Suchon Maeul,209000038,10072,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.4023667000,126.9547833000
안양시,수촌마을,Suchon Maeul (Suchon Village),209000354,10318,노변정류장,경기도 안양시,,37.4057500000,126.9564333000
안양시,수촌마을,Suchon Maeul ,209000050,10076,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.4030167000,126.9554167000
안양시,스마트베이,,209506070,,,,,37.3989333000,126.9685000000
안양시,스마트스퀘어.대한전선앞,"Smart Squre Sports Park, Taihan Electric Wire",209000396,10336,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3959000000,126.9655333000
안양시,스마트스퀘어체육공원,Smart Squre Sports Park,209000387,10353,노변정류장,경기도 안양시,,37.3989333000,126.9640833000
안양시,시외버스터미널.교보생명,"Intercity Bus Terminal, KB Life ",208000158,9138,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4014500000,126.9190000000
안양시,시청사거리(경유),,277103105,,,,,37.3921667000,126.9551167000
안양시,신기중학교,Singi Middle School ,209000323,10287,노변정류장,경기도 안양시,,37.3781833000,126.9601167000
안양시,신기중학교,Singi Middle School ,209000313,10277,노변정류장,경기도 안양시,,37.3788000000,126.9594833000
안양시,신도브래뉴아파트,,209508890,,,,,37.3838167000,126.9480000000
안양시,신도브래뉴아파트,,209508920,,,,,37.3836500000,126.9482000000
안양시,신안초등학교.우성아파트,"Sinan Elementary School,  Wosung Apartment ",208000332,9296,노변정류장,경기도 안양시,,37.3919833000,126.9141500000
안양시,신안초등학교.우성아파트,"Sinan Elementary School, Woosung Apartment ",208000331,9295,노변정류장,경기도 안양시,,37.3919000000,126.9140667000
안양시,신한은행,Shinhan Bank,209000390,10356,노변정류장,경기도 안양시,,37.4039667000,126.9574000000
안양시,신한은행,Shinhan Bank,209000391,10357,노변정류장,경기도 안양시,,37.4040500000,126.9571667000
안양시,신협,Sinhyup,208000205,9117,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4071000000,126.9142667000
안양시,신협(경유),,277102751,,,,,37.4074333000,126.9139667000
안양시,실내수영장앞,Indoor Swimming Pool ,209000376,10341,노변정류장,경기도 안양시,,37.4065333000,126.9490500000
안양시,실내수영장앞,Indoor Swimming Pool,209000377,10342,노변정류장,경기도 안양시,,37.4066667000,126.9492833000
안양시,아발론호텔,Avalon Hotel,208000125,9176,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3936333000,126.9304500000
안양시,아발론호텔,Avalon Hotel,208000122,9175,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3937667000,126.9300000000
안양시,안양.범계(공항버스),"Anyang, Beomgye",209000277,10225,,경기도 안양시,,37.3909000000,126.9479000000
안양시,안양1동주민센터.진흥아파트,"Anyang 1-dong Community Center, Jinheung Apartment",208000345,9309,노변정류장,경기도 안양시,,37.3998833000,126.9275333000
안양시,안양1번가,Anyang 1-beonga,208000244,9220,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4004000000,126.9211667000
안양시,안양1번가.남부시장앞,"Anyang 1-beonga, Nambu Market",208000343,9307,노변정류장,경기도 안양시,,37.3975167000,126.9229000000
안양시,안양1번가.남부시장입구,"Anyang 1-beonga, Nambu Market",208000344,9308,노변정류장,경기도 안양시,,37.3979500000,126.9232167000
안양시,안양1번가.안양고용센터,"Anyang 1-benga, Anyang Employement Center",208000065,9146,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3991000000,126.9213833000
안양시,안양1번가.안양역,"Anyang 1-beonga, Anyang Station ",208000186,9147,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3982833000,126.9220833000
안양시,안양2동주민센터,Anyang 2-dong Community Center,208000311,9278,노변정류장,경기도 안양시,,37.4050833000,126.9188167000
안양시,안양2동주민센터,Anyang 2-dong Community Center,208000356,9320,노변정류장,경기도 안양시,,37.4049833000,126.9191833000
안양시,안양3동주민센터,Anyang 3-dong Community Center,208000182,9114,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3968000000,126.9141000000
안양시,안양4동,Anyang 4-dong,208000340,9304,노변정류장,경기도 안양시,,37.3961667000,126.9198833000
안양시,안양4동주민센터,Anyang 4-dong Community Center,208000338,9302,노변정류장,경기도 안양시,,37.3954333000,126.9185000000
안양시,안양5동.찬우물,"Anyang 5-dong, Chanumul ",208000298,9266,노변정류장,경기도 안양시,,37.3922167000,126.9238000000
안양시,안양5동.찬우물,"Anyang 5-dong, Chanumul",208000297,9265,노변정류장,경기도 안양시,,37.3919000000,126.9238833000
안양시,안양7동주민센터,Gom Mart,208000316,9280,노변정류장,경기도 안양시,,37.3915500000,126.9340000000
안양시,안양7동주민센터,Gom Mart,208000317,9281,노변정류장,경기도 안양시,,37.3913333000,126.9340167000
안양시,안양8동,Anyang 8-dong,208000171,9187,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3831000000,126.9326667000
안양시,안양8동주민센터,,208000383,9349,,,,37.3831667000,126.9313500000
안양시,안양감리교회,Anyang Methodist Church,209000149,10012,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3896333000,126.9425833000
안양시,안양감리교회,Anyang Methodist Church,209000145,10013,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3897833000,126.9422833000
안양시,안양교남단,Anyanggyo Bridge South ,208000358,9322,노변정류장,경기도 안양시,,37.4082667000,126.9164000000
안양시,안양교남단,Anyanggyo Bridge South ,208000357,9321,노변정류장,경기도 안양시,,37.4079833000,126.9163500000
안양시,안양교도소후문,Anyang Prison & Correctional Facility  Back Gate,209000001,10136,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3721167000,126.9649833000
안양시,안양교육지원청,Anyang Office of Education ,209000348,10312,노변정류장,경기도 안양시,,37.3959667000,126.9594500000
안양시,안양교육지원청,Anyang Office of Education,209000349,10313,노변정류장,경기도 안양시,,37.3957833000,126.9595500000
안양시,안양국제유통단지.홈플러스,"Anyang International Distribution Complex, Home Plus",209000078,10048,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3712167000,126.9503833000
안양시,안양국제유통단지.홈플러스,"Anyang International Distribute Complex, Home Plus",209000077,10051,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3708667000,126.9503167000
안양시,안양남초등학교,Anyangnambu Elementary School,209000014,10157,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3790667000,126.9701500000
안양시,안양농수산물시장,,209508900,,,,,37.3825333000,126.9701833000
안양시,안양대교,Anyang-daegyo,208000073,9097,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4091833000,126.9112167000
안양시,안양대교,Anyang Daegyo ,208000103,9096,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4093500000,126.9111167000
안양시,안양대교,Anyangdaegyo Bridge,208000089,9098,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4108667000,126.9111833000
안양시,안양대교(마을),Anyang-daegyo (Maeul),208000378,9344,노변정류장,경기도 안양시,,37.4104833000,126.9145333000
안양시,안양대교(마을),Anyang-daegyo (Maeul),208000377,9343,노변정류장,경기도 안양시,,37.4103833000,126.9144167000
안양시,안양대교앞,Anyang-daegyo,208000072,9102,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4105833000,126.9118833000
안양시,안양대학교,Anyang Univeristy ,208000325,9289,노변정류장,경기도 안양시,,37.3930000000,126.9217000000
안양시,안양대학교,Anyang University,208000299,9267,노변정류장,경기도 안양시,,37.3932167000,126.9215833000
안양시,안양도시농업체험농장,,208506900,,,,,37.3887333000,126.8851500000
안양시,안양도시농업체험농장,,208507230,,,,,37.3887000000,126.8847833000
안양시,안양메가벨리,Anyang Mega Valley ,209000385,10351,노변정류장,경기도 안양시,,37.4021333000,126.9689833000
안양시,안양문화원.소방서,"Anyang Cultural Center, Fire Station ",208000050,9155,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3904667000,126.9254667000
안양시,안양박물관.김중업건축박물관,Kimchungup Museum,208000363,9327,노변정류장,경기도 안양시,,37.4175833000,126.9180500000
안양시,안양박물관.김중업건축박물관,Kimchungup Museum,208000364,9328,노변정류장,경기도 안양시,,37.4174833000,126.9181500000
안양시,안양법원,Anyang Court,209000303,10268,노변정류장,경기도 안양시,,37.3967833000,126.9633833000
안양시,안양병원,Anyang Hospital ,208000301,9269,노변정류장,경기도 안양시,,37.3937333000,126.9243333000
안양시,안양비산동종점,Anyangbisan-dong Bus Terminal,209000264,10215,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4113000000,126.9512167000
안양시,안양비산동종점,Anyang Bisan-dong Bus Terminal ,209000265,10213,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4113667000,126.9508667000
안양시,안양사거리.청원놀이터,"Anyang Sageori, Cheongwon Playground",208000197,9140,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4033333000,126.9194500000
안양시,안양세무서,Anyang District Tax Office,208000177,9158,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3891333000,126.9256833000
안양시,안양세무서,Anyang District Tax Center,208000051,9159,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3890167000,126.9259167000
안양시,안양세무서,Anyang District Tax Office,208000376,9342,노변정류장,경기도 안양시,,37.3892833000,126.9253500000
안양시,안양세무서,Anyang District Tax Office,208000375,9341,노변정류장,경기도 안양시,,37.3893500000,126.9252333000
안양시,안양시외버스정류장(상행),Anyang Intercity Bus Terminal ,208000315,9241,,경기도 안양시,,37.4019667000,126.9190000000
안양시,안양시외버스정류장(하행),Anyang Intercity Bus Terminal ,208000314,9240,,경기도 안양시,,37.4019000000,126.9186000000
안양시,안양시의회,Anyang City Council,209000293,10258,노변정류장,경기도 안양시,,37.3934333000,126.9549333000
안양시,안양시자원회수시설,Anyang Recycling Facility ,209000099,10150,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3962000000,126.9684500000
안양시,안양시자원회수시설,Anyang Recycling Facility ,209000106,10149,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3957500000,126.9682000000
안양시,안양시청,Anyang City Hall,209000097,10090,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3939500000,126.9586500000
안양시,안양시청,Anyang City Hall,209000108,10095,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3931500000,126.9576500000
안양시,안양시청후문,Anyang City Hall Back Gate,209000283,10249,노변정류장,경기도 안양시,,37.3948667000,126.9570167000
안양시,안양여중고,Anyang Middle & High School,208000105,9131,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4039500000,126.9173500000
안양시,안양여중고,Anyang Middle & High School,208000204,9128,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4044833000,126.9164333000
안양시,안양여중고.안양성결교회,"Anyang Girls' Middle & High School, Anyang Sungkyul Church ",208000159,9124,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4025667000,126.9150833000
안양시,안양여중고.안양성결교회,"Anyang Girls' Middle & High School, Anyang Sungkyul Church ",208000063,9127,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4027667000,126.9154833000
안양시,안양역,Anyang Station ,208000068,9154,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3999167000,126.9236500000
안양시,안양역,Anyang Station ,208000069,9213,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4016500000,126.9220500000
안양시,안양역,Anyang Station ,208000010,9145,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4025833000,126.9208833000
안양시,안양역,Anyang Station Intercity Bus Terminal,208000067,9152,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4001667000,126.9231500000
안양시,안양역(경유),,277101770,,,,,37.4037167000,126.9202333000
안양시,안양역.롯데백화점,"Anyang Station, Lotte Department Store",208000349,9313,노변정류장,경기도 안양시,,37.4017500000,126.9233667000
안양시,안양역.롯데백화점,"Anyang Station, Lotte Department Store",208000350,9314,노변정류장,경기도 안양시,,37.4018667000,126.9231000000
안양시,안양역시외버스터미널,Anyang Station Intercity Bus Terminal,208000288,9242,,경기도 안양시,,37.4012500000,126.9218167000
안양시,안양역시외버스터미널,Anyang Station Intercity Bus Terminal,208000289,9239,,경기도 안양시,,37.4010000000,126.9218333000
안양시,안양예술공원,Anyang Arts Park ,208000033,9115,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4165333000,126.9139500000
안양시,안양예술공원,Anyang Arts Park ,208000042,9119,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4166667000,126.9146500000
안양시,안양예술공원사거리,Anyang Arts Park Sageori,208000305,9273,노변정류장,경기도 안양시,,37.4162833000,126.9176000000
안양시,안양예술공원사거리,Anyang Arts Park Sageori ,208000304,9272,노변정류장,경기도 안양시,,37.4163333000,126.9177833000
안양시,안양예술공원종점.갈메산기도원입구,"Anyang Arts Park Bus Terminal, Galmesan Prayer's House ",208000365,9329,노변정류장,경기도 안양시,,37.4189667000,126.9204333000
안양시,안양예술공원지하도,Anyang Arts Park Underpass,208000020,9113,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4101667000,126.9138667000
안양시,안양예술공원지하도,Anyang Arts Park Underpass,208000021,9112,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4102833000,126.9135667000
안양시,안양우편물류센터,Anyang Mail Center,209000110,10032,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3881167000,126.9472000000
안양시,안양우편물류센터,Anyang Mail Center,209000093,10033,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3884167000,126.9470667000
안양시,안양우편물류센터후문,Anyang Mail Center Back Gate,209000146,10021,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3894333000,126.9448167000
안양시,안양우편물류센터후문,Anyang Mail Center Back Gate,209000148,10023,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3893000000,126.9451333000
안양시,안양인라인경기장,Anyang Inline Stadium ,209000266,10212,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4091333000,126.9504333000
안양시,안양인라인경기장,Anyang Inline Stadium ,209000263,10217,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4093167000,126.9507167000
안양시,안양중앙시장,Anyang Jungang Market,208000282,9218,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3977000000,126.9220833000
안양시,안양중앙시장.안양고용센터,"Anyang Jungang Market, Anyang Employment Center",208000157,9144,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3996000000,126.9204833000
안양시,안양지하차도,Anyang Underpass,208000346,9310,노변정류장,경기도 안양시,,37.4000667000,126.9273667000
안양시,안양천생태이야기관,Anyang River Ecological Story Hall,208000194,9020,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4174167000,126.8955833000
안양시,안양천생태이야기관,Anyang River Ecological Story Hall,208000195,9021,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4172667000,126.8957833000
안양시,안양해솔학교,Anyang Haesol School ,208000291,9118,노변정류장,경기도 안양시,,37.4331000000,126.9142333000
안양시,양명고등학교.대우아파트,"Yangmyung High School, Daewoo Apartment ",208000353,9317,노변정류장,경기도 안양시,,37.4066000000,126.9213833000
안양시,양명고등학교.대우아파트,"Yangmyung High School, Daewoo Apartment ",208000354,9318,노변정류장,경기도 안양시,,37.4065167000,126.9212500000
안양시,양성교회,Yangsung Church ,209000341,10305,노변정류장,경기도 안양시,,37.4034500000,126.9325000000
안양시,양성교회,Yangsung Church ,209000342,10306,노변정류장,경기도 안양시,,37.4032333000,126.9325167000
안양시,어린이집,Daycare Center,208000333,9297,노변정류장,경기도 안양시,,37.3930667000,126.9143667000
안양시,어린이집,Childcare Center,208000334,9298,노변정류장,경기도 안양시,,37.3932000000,126.9142333000
안양시,엔씨백화점,NC Department Store ,209000131,10066,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.3920333000,126.9531000000
안양시,역전우체국,Yeokjeon Post Office,208000185,9141,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3995833000,126.9195333000
안양시,연성대학교,Yeonsung University ,208000189,9116,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3964000000,126.9141667000
안양시,연현중학교,Yeonhyeon Middle School,208000251,9225,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4289167000,126.8986167000
안양시,연현초교,Younhyun Elementary School,208000129,9048,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4263333000,126.9025667000
안양시,열린문교회,Youlinmoon Prebyterian Church  ,208000368,9332,노변정류장,경기도 안양시,,37.4013167000,126.9050000000
안양시,열린문교회,Youlinmoon Prebyterian Church  ,208000296,9264,노변정류장,경기도 안양시,,37.4015167000,126.9050167000
안양시,영풍아파트,Youngpoong Apartment ,208000268,9245,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4133167000,126.9045833000
안양시,영풍아파트,Youngpoong Apartment ,208000269,9246,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4134500000,126.9051500000
안양시,영화아파트,Yeonghwa Apartment ,208000359,9323,노변정류장,경기도 안양시,,37.4108167000,126.9141167000
안양시,영화아파트,Yeonghwa Apartment ,208000360,9324,노변정류장,경기도 안양시,,37.4109500000,126.9142667000
안양시,오뚜기식품.두산벤처다임.나눔초등학교,"Ottogi, Doosan Venture Digm, Nanum Elementary School ",209000113,10168,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3915833000,126.9743833000
안양시,용강빌라,Yonggang Villa,208000109,9023,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4071000000,126.8960333000
안양시,용강빌라,Yonggang Villa,208000098,9027,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4073000000,126.8964333000
안양시,우성아파트,Woosung Apartment,208000372,9336,노변정류장,경기도 안양시,,37.4012500000,126.9083333000
안양시,우성아파트,Woosung Apartment ,208000371,9335,노변정류장,경기도 안양시,,37.4011333000,126.9081500000
안양시,우체국사거리.안양초교.중화한방병원,"Post Office Sageori, Anyang Elementary School, Joonghwa Oriental Hospital ",208000095,9161,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3945167000,126.9263500000
안양시,우체국사거리.안양초교.중화한방병원,"Post Office Sageori, Anyang Elementary School, Joonghwa Oriental Hospital ",208000114,9162,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3947833000,126.9261833000
안양시,유토피아,Utopia,208000148,9200,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3908833000,126.9351000000
안양시,유통단지사거리,Yutongdanji Sageori,209000008,10068,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3686500000,126.9540333000
안양시,유통단지사거리,Yutongdanji Sageori,209000009,10069,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3683500000,126.9540000000
안양시,은평교회,Eunpyeong Church ,208000143,9198,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3916833000,126.9350667000
안양시,은하수벽산아파트,Eunhasu Byuksan Apartment,209000069,10031,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.3919333000,126.9470500000
안양시,은하수청구아파트,Eunhasu Cheonggu Apartment ,209000060,10026,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.3921667000,126.9463000000
안양시,이마트.비산사거리,"Emart, Bisan Sageori ",209000177,10006,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.3969000000,126.9371667000
안양시,이마트.비산사거리,"Emart, Bisan Sageori",209000178,10008,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.3966833000,126.9388500000
안양시,이마트.비산사거리(경유),,277102750,,,,,37.3964000000,126.9391167000
안양시,인덕원사거리.인덕원역,"Indeogwon Sageori, Indeogwon Station ",209000031,10175,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.4008833000,126.9764333000
안양시,인덕원삼성아파트.인덕원고등학교,"Indeogwon Samsung Apartment, Indeogwon High School",209000153,10186,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3987500000,126.9804333000
안양시,인덕원삼성아파트.인덕원고등학교,"Indeogwon Samsung Apartment, Indeogwon High School",209000150,10184,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3990667000,126.9794667000
안양시,인덕원삼호아파트,Indeogwan Samho Apartment ,209000185,10188,노변정류장,경기도 안양시,경기도 의왕시 포일동,37.3974167000,126.9818500000
안양시,인덕원삼호아파트,Indeogwan Samho Apartment ,209000186,10187,노변정류장,경기도 안양시,경기도 의왕시 포일동,37.3974833000,126.9823167000
안양시,인덕원역4호선,Indeogwon Station Line No. 4,209000142,10177,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.4000500000,126.9771833000
안양시,인덕원역4호선,Indeogwon Station Line No. 4,209000152,10181,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.4011333000,126.9780667000
안양시,인덕원역4호선,Indeogwon Station Line No. 4,209000151,10180,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.4008500000,126.9777833000
안양시,인덕원역4호선,Indeogwon Station Line No. 4,209000116,10173,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.4031333000,126.9756167000
안양시,인덕원역4호선,Indeogwon Station Line No. 4,209000032,10171,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.4028167000,126.9751000000
안양시,인덕원역4호선.인덕원성당,"Indeogwon Station Line No. 4, Indeogwon Catholic Church ",209000034,10166,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.4035167000,126.9738833000
안양시,인덕원초교.삼성아파트,"Indugwon Elementary School, Samsung Apartment ",209000111,10179,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3979333000,126.9772667000
안양시,일심교회,Ilsim Church ,209000319,10283,노변정류장,경기도 안양시,,37.3769000000,126.9608167000
안양시,일심교회,Ilsim Church ,209000318,10282,노변정류장,경기도 안양시,,37.3774167000,126.9602167000
안양시,일직JC(경유),,277102915,,,,,37.4234167000,126.8949667000
안양시,임곡주공2단지,Imgok Jugong Apartment 2-danji,209000338,10302,노변정류장,경기도 안양시,,37.4005500000,126.9307000000
안양시,임곡주공아파트,Imgok Jugong Apartment ,209000345,10309,노변정류장,경기도 안양시,,37.4060333000,126.9337833000
안양시,임곡주공아파트,Imgok Jugong Apartment,209000346,10310,노변정류장,경기도 안양시,,37.4058167000,126.9339333000
안양시,자유공원,Jayu Park,209000183,10119,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3770000000,126.9627500000
안양시,자유공원사거리(경유),,277102002,,,,,37.3808833000,126.9617333000
안양시,장애인복지회관,Welfare Center for the Disabled,208000031,9142,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4130500000,126.9196500000
안양시,장애인복지회관후문,Welfare Center for the Disabled Back Gate,208000292,9181,노변정류장,경기도 안양시,,37.4134500000,126.9200167000
안양시,정심여자정보산업고등학교,Jungsim Girls' Information Industry High School,208000015,9122,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4272000000,126.9150500000
안양시,정심여자정보산업고등학교,Jungsim Girls' Information Industry High School,208000026,9121,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4273500000,126.9148833000
안양시,정우아파트,Jeongu Apartment ,208000190,9108,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3983833000,126.9130167000
안양시,정우아파트,Jeongu Apartment ,208000181,9109,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3981500000,126.9132500000
안양시,종합운동장,Sports Complex ,209000049,10059,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4022833000,126.9513667000
안양시,종합운동장,Sports Complex ,209000260,10211,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4036667000,126.9496000000
안양시,종합운동장,Sports Complex ,209000268,10218,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4037500000,126.9492333000
안양시,종합운동장,Sports Complex ,209000039,10055,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4017000000,126.9511833000
